/************************************************************/;;;;;;;;;;;;;
/*******  Extract on Mon Oct 02 10:30:19 CEST 2006  ****************/;;;;;;;;;;;;;
/************************************************************/;;;;;;;;;;;;;


id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Somme1;Somme2;Somme3;Somme4;Somme5;Somme6;Somme7
1000;AAA Daniels Antiques;1957 Huntington Ave.;41;23;22/10/1980 11:53;2004-11-08 07:46:40.000;6863.;49532.2585;2190;207;87512.6237;1.8865E+6;47741265.0
1001;Marcy Elaine Bakery;1233 Arbor Rd.;28;6;24/08/1986 01:28;1994-08-05 16:20:00.000;7125.;7771.3712;23033;112;93840.5828;6.535865E+6;669654692.0
1002;Hi-Land Art & Frame;310 Walker Ave.;18;45;27/08/2001 12:47;1985-08-27 15:13:20.000;32764;89183.9574;20154;211;1120.1924;3.92019E+6;8766561.0
1003;Kermit the Pet Shop;1858 Balsam Way;3;8;23/08/1992 09:53;1992-01-05 08:26:40.000;92284;99142.5448;12009;176;36903.0278;5.82853E+6;393081480.0
1004;Air France;1858 Balsam Way;49;7;03/01/2003 16:27;2002-10-21 03:28:16.000;60470;61105.0148;24159;88;32582.9058;7.21945E+6;495642560.0
1005;Palmer Golf Supplies;244 Briar Ln;2;20;18/11/1990 20:27;1980-10-18 15:28:16.000;53216;30651.3992;31554;124;46779.0500;7.295624E+6;123866012.0
1006;Highland Woods City Hall;59 Cordon Terr.;21;31;25/06/2007 11:28;2000-11-15 14:53:20.000;83600;82904.7280;4935;186;6594.2566;2.580696E+6;302391115.0
1007;Smith & Wesson Militia;54 Lakeview Terrace;13;35;02/04/2004 04:15;1996-08-16 21:28:16.000;48297;86516.9214;324;196;26930.1856;4.296375E+6;2770522.0
1008;New Dehli Auto Exchange;1770 first St.;36;9;07/06/1980 22:07;1983-12-30 10:14:56.000;40673;96458.6952;27213;232;14800.1940;2.583703E+6;47219161.0
1009;Lennox Air Pollution Control;1658 Second St.;13;41;13/12/2002 00:27;1980-03-28 14:00:00.000;83968;57950.8977;13598;92;56129.8640;123712.0;84792738.0
1010;Nirabi Auto Service;1287 Glencoe Ave.;22;28;16/09/2005 20:47;1983-10-17 09:28:16.000;76092;17368.8404;9663;36;15101.1559;5.65829E+6;151168585.0
1011;Park District Of America;1750 Lily Court;24;18;20/02/2003 03:20;1989-01-03 19:46:40.000;30448;73097.1082;29394;169;78285.3291;1.22308E+6;361738940.0
1012;Sigman and Freud Psychiatry;302-A Crestwood Village Rd.;48;3;07/09/1994 09:42;1985-08-23 16:46:40.000;25635;61646.3869;8640;2;53533.8660;3.22791E+6;490449760.0
1013;janice Mann Accounting Service;2045 St. johns Ave.;10;49;05/07/2000 06:20;1970-12-23 19:08:16.000;43240;31046.0056;22443;120;31250.0378;7.042264E+6;268231820.0
1014;Mergenthaler Inc.;355 Golf Rd.;20;2;03/07/1985 09:28;2000-09-14 15:40:00.000;19186;66238.9504;22668;57;24458.1700;4.715617E+6;388224296.0
1015;Morton Roofing and Siding;512 Hill;7;21;09/02/2005 00:42;1983-10-20 13:13:20.000;16825;68302.6395;10645;128;60350.4568;8.41913E+6;319414180.0
1016;Auto Interior Carpeting Compan;433 Burton Ave.;31;13;09/07/1986 22:08;1980-09-04 08:20:00.000;36308;89002.5253;14116;248;62642.8498;4.57308E+6;208802881.0
1017;Bako Delicatessen;14836 W. River Oaks Dr.;22;36;15/01/1997 20:27;2001-10-03 14:34:56.000;23008;78948.4368;326;89;38500.5768;1.4681E+6;50487136.0
1018;Pac Builders;59 Cordon Terr.;6;13;07/12/2002 13:22;1971-12-01 18:26:40.000;780.1;8445.4740;25945;79;21132.4920;4.92664E+6;289543240.0
1019;Air India;14836 W. River Oaks Dr.;44;22;01/02/1970 13:35;2004-04-06 19:21:36.000;45115;83391.2333;6321;218;79448.9438;1.629504E+6;232891382.0
1020;Facelift Kitchen and Bath;746 Judson Place;44;24;02/03/2002 20:13;2000-05-27 10:08:16.000;88440;10501.2650;4629;8;42079.4720;5.350524E+6;685139364.0
1021;Pasifico Inc.;965 Marion Place Apt. 65C;20;48;31/07/1980 03:53;2001-03-25 10:28:16.000;83140;70012.7400;3941;56;78442.3828;9.862658E+6;398729730.0
1022;Air Barbados;812 North Ave.;34;10;24/07/2001 19:40;1986-07-15 09:26:40.000;83037;63762.6144;332;16;90265.1760;5.877313E+6;36966294.0
1023;Keep Cool Air Conditioner Repa;770 Exmoor Rd.;11;20;01/11/2005 22:00;2001-08-05 06:20:00.000;69472;86784.1462;2586;204;53876.9552;6.465328E+6;324860976.0
1024;Shaggy's Grooming Services;1155 Ridgewood Drive;10;7;11/05/1986 13:53;2001-10-20 15:40:00.000;48204;61590.3000;25789;214;97951.0591;7.878397E+6;473007336.0
1025;Morton Roofing and Siding;1701 W. Mellody Rd.;36;31;29/05/1987 16:20;1972-11-25 00:40:00.000;33864;63685.0207;6366;212;91710.6875;6.113148E+6;4815665.0
1026;Hibop Heating and Air Conditio;456 Grossman Ln.;14;22;15/07/2005 00:07;1994-03-15 10:28:16.000;54170;73588.3557;15165;32;51416.2860;1.851882E+6;384074948.0
1027;Lidhal design Corp.;38976 Forest View Rd.;49;6;18/01/2002 07:33;1975-07-30 14:46:40.000;52020;21154.7512;249;33;57168.3300;6.257614E+6;554052453.0
1028;MedicServe Medical Supply;42 Valley Rd.;17;44;03/09/2006 08:08;2001-02-13 07:20:00.000;55356;61960.2394;21783;77;35174.0162;7.834188E+6;103006125.0
1029;Mergenthaler Inc.;2870 Skokie Rd.;50;44;15/02/2002 20:55;1970-03-21 20:40:00.000;35299;47572.5750;23001;120;97664.0920;8.329736E+6;19919904.0
1030;Gordon & Son Brockerage Ltd.;21 Lakeview Terrace #2312;31;20;13/01/1997 03:48;1982-01-18 18:41:36.000;80860;72436.2404;12450;32;2272.1240;8.444901E+6;56457349.0
1031;Portugal, Liddy, & Son Ltd.;2678 Sheridan Rd.;31;34;19/08/2000 21:55;1975-07-03 14:48:16.000;40300;27709.9840;1038;248;53616.8112;839152.0;351880611.0
1032;Camp Oconomowoc;970 Vilas Circle;18;11;06/01/1986 12:53;1989-05-28 03:54:56.000;90608;92744.3261;6757;82;98629.3500;3.081422E+6;9251781.0
1033;Parkway Auto Body;3062 Lindenwood Ln.;50;10;03/10/2003 08:48;1996-04-29 07:40:00.000;89238;4896.9492;22153;21;41948.4942;2.826035E+6;523592720.0
1034;Moveit Motercycle Service;242 Ashland Ave.;9;36;24/01/2000 07:47;2003-04-08 06:08:16.000;64515;42080.8740;20052;153;69650.2606;5.713366E+6;323434672.0
1035;Caranisco Homes;1486 Old Deerfield Rd.;6;14;23/08/1982 06:08;1970-11-19 10:53:20.000;96826;67505.0760;22804;96;5388.3460;3.503647E+6;573393714.0
1036;Vanity Town;662 Lyons Circle;39;49;17/11/2006 17:47;2000-11-28 22:40:00.000;14728;39258.8027;30025;222;28166.5936;7.569959E+6;33944274.0
1037;Darcy Frame and Matting Servic;3181 Barkwood Ct.;20;17;26/11/1993 07:47;1992-10-13 08:06:40.000;14496;81728.1638;31154;68;54510.3236;2.890948E+6;214075976.0
1038;Acturial Enterprises Ltd.;22 Clay rd.;2;50;30/12/2004 13:07;1978-04-15 14:53:20.000;91175;63212.8680;3425;53;12526.7153;7.44209E+6;193220724.0
1039;Arthur M. Feildberg Galleries;1860 Parkside Ln.;16;31;26/04/1994 23:40;2000-01-23 09:08:16.000;67878;17205.6472;13998;248;85579.6277;4.49235E+6;238532266.0
1040;Hart Corporation;1770 first St.;6;31;02/01/1977 13:33;2001-06-20 06:48:16.000;63940;62325.3857;17182;160;58815.1056;1.349701E+6;12397343.0
1041;Schnitzer Denist College;2644 Princeton Ln.;41;18;30/09/2004 19:02;1975-06-28 16:06:40.000;92790;38147.7840;29155;69;60260.7910;6.983194E+6;9424800.0
1042;Marcy Elaine Bakery;12 Craven Way;20;50;21/06/1970 08:07;2001-01-10 04:13:20.000;95931;49030.3950;10558;212;34010.9191;6.634378E+6;116502048.0
1043;MedicServe Medical Supply;1679 McCraren;40;9;29/01/2000 01:35;1975-03-23 09:46:40.000;88007;2600.8484;13843;111;70790.4352;7.796878E+6;767917808.0
1044;Sigman and Freud Psychiatry;1915 Lewis Ln.  Apt 13;9;6;08/10/1972 03:40;1993-01-10 10:00:00.000;87558;55540.9057;9162;96;58060.7429;6.78768E+6;116337410.0
1045;Lickmen Restoration;1235 Easton Rd.;27;39;04/09/1972 14:07;2004-03-27 09:21:36.000;89108;86956.2976;28886;136;82307.7508;7.388449E+6;258748902.0
1046;Highland Heights Gift Shop;218 Oakridge Ave.;32;20;23/03/2002 16:13;1977-12-03 01:20:00.000;52456;4458.6108;26118;102;99425.4910;2.293139E+6;635382506.0
1047;Cradle the Call;1486 Oakwood;21;2;13/05/2005 17:00;1971-12-18 18:01:36.000;87812;84138.7192;10900;184;58270.9125;6.169224E+6;509771520.0
1048;Childress Child Day Care;1337 Cavell Ave.;13;16;11/02/1986 17:35;2004-11-19 15:48:16.000;24291;28440.5802;8430;212;70100.6881;1.211025E+6;143448928.0
1049;Salt & Pepper Catering Service;574 Chicago Ave.;7;6;05/01/2001 10:00;1975-12-11 20:00:00.000;82520;91096.2508;3831;172;34312.4647;8.4418E+6;21863310.0
1050;Kosmo Consulting;1436 Waverly Rd.;25;41;31/08/2006 09:28;2001-05-26 11:26:40.000;27640;78240.2994;7275;192;29747.4780;9.947784E+6;201002804.0
1051;Smith & Wesson Militia;600 Central Ave;5;20;17/12/2000 17:33;1985-05-08 12:33:20.000;26432;41842.6432;6315;212;10230.9260;3.426464E+6;340666716.0
1052;Innman Paint and Glass;2024 St.Johns Ave.;37;40;13/08/2001 04:20;1978-09-09 15:40:00.000;21141;58560.5611;28902;214;15433.4492;1.234649E+6;128102449.0
1053;Energy Source Diet Centers;310 Walker Ave.;34;9;11/06/2000 06:07;1987-02-04 08:54:56.000;73770;57572.5072;17413;8;77610.3065;2.957824E+6;1077120.0
1054;Brand Y Creative Services;12 Skokie Valley Rd.;37;27;15/04/1994 09:53;2005-09-29 05:14:56.000;36180;26792.5904;2100;63;43705.5072;3.38304E+6;822428640.0
1055;Nyman Interior Design;3059 Priscilla Court;21;32;21/01/1993 14:42;1985-03-28 03:08:16.000;34602;27154.3720;24900;60;1513.8784;5.895636E+6;88943400.0
1056;Nirabi Auto Service;302-A Crestwood Village Rd.;46;21;31/12/1997 20:27;1972-10-10 22:20:00.000;82284;51620.4720;1681;139;4128.3459;5.344471E+6;251112362.0
1057;Nitelites Party Rental;42 Valley Rd.;49;13;08/04/2006 04:35;2001-10-27 17:26:40.000;1397.;13715.2025;23082;196;2128.4200;9.472268E+6;20608665.0
1058;Lutz Soft Cloth Car Wash;1619 Judson Ave. Apt #34B;44;7;27/08/1972 02:35;1996-08-01 20:21:36.000;65365;50261.4300;30690;151;71505.6080;4.806533E+6;324601480.0
1059;Dean Grant Buick and Crysler;1715 Chicago Ave.;9;25;24/08/2002 15:40;2000-04-24 20:54:56.000;80040;2336.0824;2521;219;28508.9573;5.97825E+6;450173628.0
1060;Air Mexico;1714 Clifton Rd.;37;5;04/04/2001 21:28;1983-06-21 17:13:20.000;60416;44632.6463;14782;6;63532.0399;3.61488E+6;78732717.0
1061;Venturi Discount Drugs;1185 County line Rd.;12;37;15/04/2000 23:47;2001-12-10 08:26:40.000;98544;88559.7467;1018;160;85331.8370;1.21181E+6;328152330.0
1062;Quad City Cleaning;581 Hill St. Apt. 234;25;34;21/11/2006 12:42;1974-07-07 21:13:20.000;4478.;11684.4249;1911;59;46244.2725;4.814931E+6;9917910.0
1063;Cotton Thumb Ltd.;3100 Trailer Way;18;37;18/05/2006 10:47;2000-05-30 19:01:36.000;14590;95168.4546;768;145;29315.4375;8.413102E+6;5566644.0
1064;Innman Paint and Glass;937 Judson Ave.;17;21;26/02/2001 19:35;1983-12-30 19:20:00.000;72214;21912.6147;29829;22;39525.7290;7.222188E+6;160469298.0
1065;Rythmics Ltd.;1270 Linden Ave.;50;46;30/11/2005 09:20;1996-12-10 06:40:00.000;44494;5600.6128;25762;72;987.3540;9.853114E+6;132812400.0
1066;American Deli Workers Union;1660 Park Ave.;41;49;02/01/1970 03:47;2005-01-01 08:14:56.000;36441;2859.3745;396;192;65175.7910;4.691808E+6;909379838.0
1067;Green Shoes Corp.;1831 Beverly Place #9D;30;44;15/06/1986 23:53;2006-06-29 13:53:20.000;60080;79792.2756;27211;162;67168.3795;9.03104E+6;287192805.0
1068;Mergenthaler Inc.;3160 Summit Ave.;41;9;19/07/1987 03:27;1970-10-15 09:28:16.000;64672;33392.5576;22830;122;40886.0008;4.234968E+6;147603702.0
1069;Lake Shore Publishing;12 Skokie Valley Rd.;7;37;05/12/1977 20:00;1994-11-21 14:14:56.000;7650.;15700.7392;16171;6;50343.4697;519160.0;289251858.0
1070;Deer Lake Inn;1575 Oakwood Ave.;4;12;05/01/1978 05:48;1999-05-27 11:13:20.000;55188;83249.5286;25773;144;67328.7038;586717.0;338546712.0
1071;Air Barbados;115 Pleasent Ave.;22;25;04/12/1992 00:02;1993-08-31 02:20:00.000;63020;65272.7663;11139;37;71584.4360;4.259628E+6;1301865.0
1072;Woodworks Co.;218 Oakridge Ave.;9;18;01/09/1986 13:00;1970-11-03 17:06:40.000;79765;53888.1974;31626;164;61337.9485;1.511392E+6;204483552.0
1073;Air India;1704 Ridgelee Rd;26;17;20/01/1978 16:00;1996-08-03 20:20:00.000;6904.;41880.4297;30864;248;24000.5625;8.547632E+6;66599852.0
1074;Glenn Oaks Office Supplies;43078 Kennedy Dr.;25;50;05/04/1992 08:47;1985-12-14 09:20:00.000;62900;7104.1566;17724;72;31290.6945;1.539314E+6;246927856.0
1075;Michael Montgomery Hair Saloon;224  Highwood Ave.;30;41;01/11/1983 02:00;1972-10-29 09:46:40.000;74540;62720.6894;20126;212;28319.1520;4.1673E+6;189467208.0
1076;Camp Oconomowoc;3150 Skokie Valley Rd.;3;30;08/08/1996 19:02;2007-08-04 05:00:00.000;8093.;75841.2984;16023;138;79158.6390;1.831726E+6;617879592.0
1077;Pete's Auto Repair;1234 Devonshire Court;14;41;11/11/2005 00:02;2004-09-27 07:41:36.000;79900;98760.8580;19788;75;59703.8830;35082.0;335307468.0
1078;North Park Lighting Galleries;201-C Frontage Rd.;14;7;17/10/1992 23:13;2005-10-15 19:13:20.000;83328;59508.2718;25390;145;57432.3830;5.97339E+6;284332153.0
1079;Venturi Discount Drugs;465 Stratford Rd.;35;4;27/11/2003 21:08;2000-05-23 20:21:36.000;56608;11072.8886;21927;24;8464.3565;949050.0;158197182.0
1080;Toggle & Myerson Ltd;969 Saxony Drive;4;22;02/07/1993 09:00;2005-07-27 06:33:20.000;78066;1652.5625;16725;160;74352.2803;5.664142E+6;698238464.0
1081;janice Mann Accounting Service;3901 Chester Ave. Apt. 3C;37;9;20/03/2002 15:47;1977-07-16 01:13:20.000;55875;94960.1265;7856;84;7538.2192;7.811602E+6;412529295.0
1082;Hilco Auto Body;2936 Arlington Ave.;5;26;23/01/2000 08:15;2006-08-17 21:13:20.000;88484;51785.8150;10308;152;59907.0310;9.800718E+6;487995450.0
1083;Hi-Land Art & Frame;21 Lakeview Terrace #2312;1;25;23/04/1975 15:47;2001-06-25 13:40:00.000;52422;36869.5574;17272;242;18380.4466;3.459413E+6;181229895.0
1084;MedicServe Medical Supply;662 Lyons Circle;33;30;27/06/1985 07:00;1980-09-17 01:53:20.000;66305;36368.8612;16974;204;40122.1292;4.024395E+6;287390180.0
1085;Camp Oconomowoc;1337 Cavell Ave.;50;3;16/03/1975 11:07;1987-03-20 17:33:20.000;13852;92844.0470;17578;27;75728.0980;2.32648E+6;254250480.0
1086;Car Suite Cleaners;139 Bay Colony Dr.;14;14;01/04/1972 07:07;1977-05-16 04:06:40.000;63520;97689.0955;22566;192;64600.4958;8.623472E+6;148156930.0
1087;Quad City Cleaning;10 Marquette Rd.;9;14;24/11/1978 03:48;1996-02-13 08:26:40.000;61836;72452.4700;26089;160;3876.7175;6.572688E+6;276864078.0
1088;Childress Child Day Care;2936 Arlington Ave.;37;35;01/01/1980 07:33;1994-10-25 16:46:40.000;36736;51964.0940;29064;187;20160.3809;8.035648E+6;508439945.0
1089;Maintence Services of Maine;1750 Lily Court;11;4;14/01/2005 01:48;1972-10-07 11:00:00.000;24277;85420.8676;11973;32;96642.0708;8.538417E+6;304460456.0
1090;Highland Heights Gift Shop;899 Harvard Ct;13;37;28/03/1978 02:27;1970-08-07 19:00:00.000;51328;24023.1224;15324;203;10725.2940;1.433732E+6;174296196.0
1091;Loyal Order of Buffalo;4763 Blackhawk Rd.;39;5;02/09/1994 11:00;2001-11-11 21:06:40.000;72732;6660.3500;23591;68;44825.7900;3.670835E+6;733557048.0
1092;Masterlands Cleaning;632 Florence Dr.;19;1;05/01/1989 10:40;2005-09-05 02:06:40.000;35972;55124.8270;11990;52;40864.8465;2.86388E+6;830304814.0
1093;Mail Boxes Et. Al.;1715 Chicago Ave.;43;33;20/07/1985 10:33;2000-03-23 20:13:20.000;20987;91820.3335;14640;249;52120.4614;4.593504E+6;4986624.0
1094;Keyth Contracting and Repair;1954 First St.;49;50;13/03/2000 12:40;1992-03-07 00:14:56.000;5440.;39296.4426;5008;242;70356.2375;3.318963E+6;461197464.0
1095;Terrinni & Son Auto and Truck;1619 Judson Ave. Apt #34B;39;14;24/08/2006 18:47;1980-06-30 16:34:56.000;65904;48046.5376;9783;241;86385.2600;7.063216E+6;17134369.0
1096;Bako Delicatessen;3148 cottonwood Ct.;31;9;21/04/2006 03:13;2006-07-09 23:53:20.000;81834;5601.7572;21442;184;13000.0647;9.813784E+6;119261624.0
1097;PGS Associates;225 Jeffrys Place;14;37;03/07/2000 05:53;2001-02-26 19:34:56.000;50360;95888.8949;17753;166;89064.4366;4.624869E+6;455066594.0
1098;Corbins, Rodriguez, & Savocchi;807 Old Trail Rd.;23;11;11/08/1971 13:00;2000-11-08 16:41:36.000;73420;15918.9615;18299;101;72716.6384;7.415495E+6;495755088.0
1099;Mergenthaler Inc.;244 Briar Ln;12;13;08/04/2000 14:20;1980-08-30 06:06:40.000;16060;76080.9358;2531;40;36120.7632;1.31706E+6;396298870.0
1100;Green Bay Travel Services;1482 Concorde Circle;37;39;21/01/1978 10:42;1978-12-24 15:06:40.000;34375;74969.5496;31485;137;65342.4490;7.301128E+6;150165425.0
1101;Yale Remins Temp Agency;135 Lakewood place;8;19;09/04/1982 00:27;2002-09-10 07:26:40.000;21286;87369.2296;3138;192;72442.6368;8.234794E+6;416796120.0
1102;Dean Grant Buick and Crysler;1658 Second St.;46;43;25/10/1970 10:53;2005-03-17 18:00:00.000;18822;723.0080;19335;146;18400.1620;2.23735E+6;109701318.0
1103;Pivot Point College;1920 Sunnyside Ave.;18;49;28/07/2003 17:53;2004-05-21 16:06:40.000;97524;51232.8204;5697;252;20855.7078;2.17542E+6;12373378.0
1104;Hoffman Printing Center;43078 Kennedy Dr.;1;39;14/05/1992 00:33;1974-05-02 05:13:20.000;68660;17817.6314;19223;1;66985.1523;1.892076E+6;212258530.0
1105;Glenn Oaks Office Supplies;1245 Eastwood;14;31;25/01/2001 05:20;2000-09-28 01:13:20.000;17220;55455.3600;30321;234;62425.0120;6.110393E+6;63761112.0
1106;Lickmen Restoration;839 Burton Ave;21;14;19/03/2004 16:00;1985-10-30 22:40:00.000;27310;88454.0000;8190;232;58558.4138;6.466568E+6;233294000.0
1107;Green Shoes Corp.;12 Fort Sheriden Ave.;22;23;03/04/2005 06:28;2005-02-03 05:48:16.000;48804;29520.8043;30735;175;40480.6416;1.639234E+6;475263054.0
1108;Esmarda Chemical Manufacturers;12 Craven Way;25;12;16/08/2004 11:27;2002-12-18 19:20:00.000;9938.;72375.5793;30824;66;83250.2205;864440.0;127817700.0
1109;Mail Boxes Et. Al.;1770 first St.;25;37;28/08/2006 18:20;2002-10-21 14:21:36.000;54256;9880.4880;2892;103;83456.6851;6.614796E+6;85254528.0
1110;Myles Building Consultants;669 Kikaid;37;8;14/10/2000 15:40;2001-11-08 06:13:20.000;26921;19016.7555;19167;12;46060.3160;399740.0;798171980.0
1111;Camp Oconomowoc;1875 Roger Williams Ave.;8;46;20/02/1971 01:07;2006-04-19 02:08:16.000;58016;90400.9994;16683;62;46720.7448;3.945668E+6;1891350.0
1112;Bee Line Publishing;1619 Judson Ave. Apt #34B;10;18;21/09/2007 19:40;2006-04-01 04:54:56.000;82516;50161.6800;24816;88;47849.9798;2.39087E+6;64692075.0
1113;Innman Paint and Glass;770 Exmoor Rd.;36;1;10/10/2001 19:55;2005-12-10 19:20:00.000;43780;91152.5925;22515;175;45140.6016;9.502292E+6;234439230.0
1114;Ampro Office Team Ltd.;581 Hill St. Apt. 234;17;14;11/04/1982 08:00;2000-09-08 09:28:16.000;49844;99499.6350;8655;244;64465.4771;5.382776E+6;49434000.0
1115;Transformation Enterprises;3478 Bryn Mawr St.;21;21;06/09/1977 21:55;1972-04-25 14:26:40.000;7667.;31058.3628;12133;72;73892.6970;9.168864E+6;47437094.0
1116;Salt & Pepper Catering Service;430 Oakland Drive;39;22;01/06/1970 04:47;1989-10-02 03:53:20.000;75040;21508.9270;16641;180;8758.2062;5.643112E+6;297469638.0
1117;Bee Line Publishing;1750 Lily Court;46;25;25/02/2000 01:33;1999-02-13 10:00:00.000;84070;84017.9632;4768;36;29745.6816;9.61935E+6;65457402.0
1118;Myles Building Consultants;550 Sheridan;44;25;06/04/2001 10:20;1992-03-05 20:28:16.000;89805;70672.5994;7585;168;8495.9764;5.828764E+6;434543301.0
1119;Hilco Auto Body;616 Cobblestone Cir.;31;37;11/08/1994 18:48;2000-07-16 22:20:00.000;52208;62170.5300;17678;220;61429.9455;1.38908E+6;96261750.0
1120;Bernhardt Ltd.;456 Grossman Ln.;48;8;11/09/2005 13:40;2004-08-10 02:06:40.000;69906;84053.6065;25146;68;4980.4022;437312.0;164417030.0
1121;Cotton Thumb Ltd.;3150 Skokie Valley Rd.;32;10;19/08/1985 20:22;1993-07-22 01:13:20.000;67905;26120.5224;18605;218;948.5755;1.91909E+6;6732657.0
1122;American Deli Workers Union;1486 Oakwood;30;36;28/04/2001 10:07;2002-11-04 08:53:20.000;20548;34310.7680;25222;197;12610.6000;1.043782E+6;406302834.0
1123;Mergenthaler Inc.;673 Calais Drive;34;17;08/04/2006 17:15;2000-12-22 18:28:16.000;44546;34850.7792;10626;158;94642.4124;687733.0;109050084.0
1124;Air Indonesia;1233 Arbor Rd.;28;21;06/12/1985 23:33;2001-04-08 06:53:20.000;64912;28956.4016;29046;162;93792.6083;7.689042E+6;143416551.0
1125;Auto Interior Carpeting Compan;654 Walnut Rd.;26;39;13/10/2002 11:55;1977-07-24 14:46:40.000;33884;6887.4816;12066;211;14090.4512;322453.0;206798228.0
1126;Green Bay Travel Services;865 Old Tall Tree Lane;40;46;25/02/1989 08:53;1993-08-09 13:40:00.000;5133.;89158.3487;30039;136;33330.4724;415868.0;114139948.0
1127;janice Mann Accounting Service;2600 Winsor Mall;4;44;07/11/1980 06:42;1978-09-18 10:46:40.000;20975;3170.4582;27626;162;39897.2929;3.158634E+6;302708902.0
1128;Peterson Roberts Carpentry;244 Briar Ln;15;31;15/06/2000 03:00;2000-10-30 06:06:40.000;58602;93062.5024;3540;92;61168.4089;6.131458E+6;305197884.0
1129;New Dehli Auto Exchange;45 South Deer Creek Drive;8;48;03/05/2000 09:27;2006-10-10 09:01:36.000;45755;57100.3020;24206;90;66003.2136;7.567628E+6;188382448.0
1130;Kosmo Consulting;45 South Deer Creek Drive;15;32;13/05/1985 03:40;2007-08-04 05:00:00.000;12623;6472.3586;31848;39;79933.9725;4.790318E+6;21217924.0
1131;Doerner's Awnings and Canopies;310 Walker Ave.;3;30;28/05/2001 23:27;1992-01-03 17:33:20.000;60765;51172.9478;8665;86;8651.3116;1.198368E+6;385496980.0
1132;Michael Montgomery Hair Saloon;334 Lynn Terrace;33;34;09/11/2004 02:28;1992-07-07 10:06:40.000;6646.;89040.5688;12363;16;93830.7856;2.512587E+6;312813739.0
1133;Parties Galore Golf Course;2032 Northbrook Ct.;41;28;06/07/2004 12:07;1989-03-06 22:41:36.000;12744;93265.6063;21867;184;61420.5172;470156.0;859666875.0
1134;Air Mexico;600 Central Ave.;28;26;25/06/1987 14:48;2000-12-23 20:01:36.000;58474;4917.9547;21234;139;96240.1920;1.137057E+6;283522995.0
1135;Parties Galore Golf Course;1752 Clinton Ave.;5;40;26/10/1974 14:48;1999-01-01 14:13:20.000;69530;71255.7960;8463;72;57248.1296;6.172058E+6;591817116.0
1136;Marcy Elaine Bakery;886 Yale Lane;27;4;18/01/1980 16:13;2000-11-13 16:53:20.000;79305;85270.2572;11337;218;93078.1249;2.059488E+6;899650633.0
1137;Acturial Enterprises Ltd.;929 Brittany Ave.;31;15;22/10/1992 14:20;1992-10-23 18:06:40.000;88392;64198.8622;11814;178;26772.9378;6.344393E+6;503936538.0
1138;Metro Appliance Service;4467 Sheridan Rd.;22;8;31/07/1975 01:53;1983-04-27 22:34:56.000;72267;70464.7424;6792;132;54251.1711;3.92408E+6;114077444.0
1139;Glenwood Credit Union;12 Skokie Valley Rd.;9;15;29/12/2003 06:15;2002-07-05 21:13:20.000;46720;67280.7435;17995;176;68514.1200;4.581625E+6;42702300.0
